Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price 
84051-6-W;84051-6-W;Platinum Matching Diamond Band;This beautiful matching wedding band features round diamonds flowing along the top half of the band and beautifully fits next to engagement ring style 84051. Crafted with pride in USA. ;Platinum Matching Diamond Band;This beautiful matching wedding band features round diamonds flowing along the top half of the band and beautifully fits next to engagement ring style 84051. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Platinum;Overnight;Diamond ;;;22;0.20 ctw;G-H;SI1-SI2;$1 375,00 
84051-6-W;84051-6-W;Palladium Matching Diamond Band;This beautiful matching wedding band features round diamonds flowing along the top half of the band and beautifully fits next to engagement ring style 84051. Crafted with pride in USA. ;Palladium Matching Diamond Band;This beautiful matching wedding band features round diamonds flowing along the top half of the band and beautifully fits next to engagement ring style 84051. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Palladium;Overnight;Diamond ;;;22;0.20 ctw;G-H;SI1-SI2;$825,00 
50568-W-A;50568-W-A;14k White Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;14k White Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k White Gold ;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$550,00 
50568-W-A;50568-W-A;14k Yellow Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;14k Yellow Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Yellow Gold ;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$550,00 
50568-W-A;50568-W-A;14k Rose Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;14k Rose Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Rose Gold ;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$550,00 
50568-W-A;50568-W-A;18k White Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;18k White Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k White Gold ;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$675,00 
50568-W-A;50568-W-A;18k Yellow Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;18k Yellow Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k Yellow Gold ;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$675,00 
50568-W-A;50568-W-A;18k Rose Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;18k Rose Gold Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k Rose Gold ;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$675,00 
50568-W-A;50568-W-A;Platinum Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;Platinum Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Platinum;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$995,00 
50568-W-A;50568-W-A;Palladium Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;Palladium Thin Matching Diamond Wedding Band;Classic and dainty, this thin pave diamond halfway wedding band matches perfectly to engagement ring style 50568-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Palladium;Overnight;Diamond ;;;24;0.10 ctw;G-H;SI1-SI2;$525,00 
50549-W;50549-W;14k White Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;14k White Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k White Gold ;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$495,00 
50549-W;50549-W;14k Yellow Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;14k Yellow Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Yellow Gold ;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$495,00 
50549-W;50549-W;14k Rose Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;14k Rose Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Rose Gold ;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$495,00 
50549-W;50549-W;18k White Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;18k White Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k White Gold ;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$595,00 
50549-W;50549-W;18k Yellow Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;18k Yellow Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k Yellow Gold ;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$595,00 
50549-W;50549-W;18k Rose Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;18k Rose Gold This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k Rose Gold ;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$595,00 
50549-W;50549-W;Platinum This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;Platinum This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Platinum;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$850,00 
50549-W;50549-W;Palladium This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;Palladium This Pave Diamond Matching Wedding Band;This elegant thin pave diamond halfway wedding band features round pave set diamonds along the top of the band and matches perfectly to engagement ring style 50549-E. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Palladium;Overnight;Diamond ;;;27;0.10 ctw;G-H;SI1-SI2;$475,00 
83755-W;83755-W;14k White Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;14k White Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k White Gold ;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$925,00 
83755-W;83755-W;14k Yellow Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;14k Yellow Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Yellow Gold ;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$925,00 
83755-W;83755-W;14k Rose Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;14k Rose Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Rose Gold ;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$925,00 
83755-W;83755-W;18k White Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;18k White Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k White Gold ;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$1 175,00 
83755-W;83755-W;18k Yellow Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;18k Yellow Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k Yellow Gold ;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$1 175,00 
83755-W;83755-W;18k Rose Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;18k Rose Gold Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k Rose Gold ;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$1 175,00 
83755-W;83755-W;Platinum Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;Platinum Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Platinum;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$1 695,00 
83755-W;83755-W;Palladium Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;Palladium Curved Milgrain Edge Matching Wedding Band;This curved milgain edge matching diamond wedding band fits perfectly next to engagement ring style 83755 for a stunning look. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;Palladium;Overnight;Diamond ;;;19;0.20 ctw;G-H;SI1-SI2;$895,00 
50951-W;50951-W;14k White Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;14k White Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k White Gold ;Overnight;Diamond ;;;23;0.20 ctw;G-H;SI1-SI2;$750,00 
50951-W;50951-W;14k Yellow Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;14k Yellow Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Yellow Gold ;Overnight;Diamond ;;;23;0.20 ctw;G-H;SI1-SI2;$750,00 
50951-W;50951-W;14k Rose Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;14k Rose Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;14k Rose Gold ;Overnight;Diamond ;;;23;0.20 ctw;G-H;SI1-SI2;$750,00 
50951-W;50951-W;18k White Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;18k White Gold Curved Matching Halfway Diamond Wedding Band;This sparkling curved diamond wedding band features diamonds flowing along the top half of the band and matches perfectly to engagement ring style 50951-E making a stunning set. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged, ;;;18k White Gold ;Overnight;Diamond ;;;23;0.20 ctw;G-H;SI1-SI2;$895,00 
