Model;Sku;Product Name;Description;Meta Tag Title;Meta Tag Description;Meta Tag Keywords;Product Tags;Width;Metal;Manufacturer;Category1;Category 2;Category 3;Stone Breakdown;Diamond CTTW provided;Color;Clarity;Price 
8123149;8123149;14k Yellow Gold 6mm Single Diamond Flat Wedding Band;This attractive 6mm high polished flat wedding band features one bezel set round diamond in the middle of the band. Crafted with pride in USA. ;14k Yellow Gold 6mm Single Diamond Flat Wedding Band;This attractive 6mm high polished flat wedding band features one bezel set round diamond in the middle of the band. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Yellow Gold ;Stuller;Diamond;;;1;0.10 ctw;G-H;SI2;$1 095,00 
8123149;8123149;14k Rose Gold 6mm Single Diamond Flat Wedding Band;This attractive 6mm high polished flat wedding band features one bezel set round diamond in the middle of the band. Crafted with pride in USA. ;14k Rose Gold 6mm Single Diamond Flat Wedding Band;This attractive 6mm high polished flat wedding band features one bezel set round diamond in the middle of the band. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Rose Gold;Stuller;Diamond;;;1;0.10 ctw;G-H;SI2;$1 095,00 
8123149;8123149;Platinum 6mm Single Diamond Flat Wedding Band;This attractive 6mm high polished flat wedding band features one bezel set round diamond in the middle of the band. Crafted with pride in USA. ;Platinum 6mm Single Diamond Flat Wedding Band;This attractive 6mm high polished flat wedding band features one bezel set round diamond in the middle of the band. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Diamond;;;1;0.10 ctw;G-H;SI2;$2 450,00 
8122720;8122720;14k White Gold 6mm Diamond Knife Edge Comfort Fit Wedding Ring;This handsome 6mm diamond wedding band features a knife edge design with seven round diamonds channel set in the middle.  ;14k White Gold 6mm Diamond Knife Edge Comfort Fit Wedding Ring;This handsome 6mm diamond wedding band features a knife edge design with seven round diamonds channel set in the middle.  ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold;Stuller;Diamond;;;7;0.25 ctw;G-H;SI2;$1 195,00 
8122720;8122720;14k Yellow Gold 6mm Diamond Knife Edge Comfort Fit Wedding Ring;This handsome 6mm diamond wedding band features a knife edge design with seven round diamonds channel set in the middle.  ;14k Yellow Gold 6mm Diamond Knife Edge Comfort Fit Wedding Ring;This handsome 6mm diamond wedding band features a knife edge design with seven round diamonds channel set in the middle.  ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k Yellow Gold ;Stuller;Diamond;;;7;0.25 ctw;G-H;SI2;$1 195,00 
8122720;8122720;Platinum 6mm Diamond Knife Edge Comfort Fit Wedding Ring;This handsome 6mm diamond wedding band features a knife edge design with seven round diamonds channel set in the middle.  ;Platinum 6mm Diamond Knife Edge Comfort Fit Wedding Ring;This handsome 6mm diamond wedding band features a knife edge design with seven round diamonds channel set in the middle.  ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;Platinum;Stuller;Diamond;;;7;0.25 ctw;G-H;SI2;$1 995,00 
8651397;8651397;14k White Gold 6mm Diamond Carved Wedding Ring;This attractive 6mm wedding band features a satin finish center with milgrain and bezel set diamonds set throughout the middle. Crafted with pride in USA. ;14k White Gold 6mm Diamond Carved Wedding Ring;This attractive 6mm wedding band features a satin finish center with milgrain and bezel set diamonds set throughout the middle. Crafted with pride in USA. ;bands,wedding bands,anniversary bands,eternity bands,plain bands,diamond bands,diamond,diamonds ,loose diamonds,engagement ring,proposal,wedding rings,jewelry,fine jewelry,diamond jewelry,diamond rings,18k gold,gold,14k gold,platinum,sterling silver,silver,pearls,sapphire,emerald,ruby,earrings,necklaces,bracelets,rings,diamond education,guidance,diamonds and fine jewelry,ideal cut,excellent cut,GIA,AGS,IGI,cut,clarity,color,carat,settings,engaged;;6mm;14k White Gold ;Stuller;Diamond;;;8;0.17 ctw;G-H;SI2;$1 150,00 
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
